,identifier,response_id,sentence_number,token_number,token,lemma,pos
15090,Q10_R_1gcoOr90KPW1jTr_0_15,R_1gcoOr90KPW1jTr,0,15,het,het,DET
15091,Q10_R_1gcoOr90KPW1jTr_0_16,R_1gcoOr90KPW1jTr,0,16,onderwijs,onderwijs,NOUN
15092,Q10_R_1gcoOr90KPW1jTr_0_17,R_1gcoOr90KPW1jTr,0,17,.,.,PUNCT
15093,Q10_R_1FA4gxapM4f3AJY_0_0,R_1FA4gxapM4f3AJY,0,0,Je,je,PRON
15094,Q10_R_1FA4gxapM4f3AJY_0_1,R_1FA4gxapM4f3AJY,0,1,kunt,kunnen,AUX
15095,Q10_R_1FA4gxapM4f3AJY_0_2,R_1FA4gxapM4f3AJY,0,2,er,er,ADV
15096,Q10_R_1FA4gxapM4f3AJY_0_3,R_1FA4gxapM4f3AJY,0,3,alleen,alleen,ADV
15097,Q10_R_1FA4gxapM4f3AJY_0_4,R_1FA4gxapM4f3AJY,0,4,maar,maar,ADV
15098,Q10_R_1FA4gxapM4f3AJY_0_5,R_1FA4gxapM4f3AJY,0,5,beter,goed,ADJ
15099,Q10_R_1FA4gxapM4f3AJY_0_6,R_1FA4gxapM4f3AJY,0,6,en,en,CCONJ
15100,Q10_R_1FA4gxapM4f3AJY_0_7,R_1FA4gxapM4f3AJY,0,7,sterker,sterk,ADJ
15101,Q10_R_1FA4gxapM4f3AJY_0_8,R_1FA4gxapM4f3AJY,0,8,van,van,ADP
15102,Q10_R_1FA4gxapM4f3AJY_0_9,R_1FA4gxapM4f3AJY,0,9,worden,worden,VERB
15103,Q10_R_2w7DtUy64iJft4L_0_0,R_2w7DtUy64iJft4L,0,0,Ik,ik,PRON
15104,Q10_R_2w7DtUy64iJft4L_0_1,R_2w7DtUy64iJft4L,0,1,vind,vinden,VERB
15105,Q10_R_2w7DtUy64iJft4L_0_2,R_2w7DtUy64iJft4L,0,2,van,van,ADP
15106,Q10_R_2w7DtUy64iJft4L_0_3,R_2w7DtUy64iJft4L,0,3,wel,wel,ADV
15107,Q10_R_2w7DtUy64iJft4L_0_4,R_2w7DtUy64iJft4L,0,4,",",",",PUNCT
15108,Q10_R_2w7DtUy64iJft4L_0_5,R_2w7DtUy64iJft4L,0,5,maar,maar,CCONJ
15109,Q10_R_2w7DtUy64iJft4L_0_6,R_2w7DtUy64iJft4L,0,6,dit,dit,PRON
15110,Q10_R_2w7DtUy64iJft4L_0_7,R_2w7DtUy64iJft4L,0,7,hoeven,hoeven,VERB
15111,Q10_R_2w7DtUy64iJft4L_0_8,R_2w7DtUy64iJft4L,0,8,niet,niet,ADV
15112,Q10_R_2w7DtUy64iJft4L_0_9,R_2w7DtUy64iJft4L,0,9,per,per,SYM
15113,Q10_R_2w7DtUy64iJft4L_0_10,R_2w7DtUy64iJft4L,0,10,se,se,SYM
15114,Q10_R_2w7DtUy64iJft4L_0_11,R_2w7DtUy64iJft4L,0,11,de,de,DET
15115,Q10_R_2w7DtUy64iJft4L_0_12,R_2w7DtUy64iJft4L,0,12,volledige,volledig,ADJ
15116,Q10_R_2w7DtUy64iJft4L_0_13,R_2w7DtUy64iJft4L,0,13,werken,werk,NOUN
15117,Q10_R_2w7DtUy64iJft4L_0_14,R_2w7DtUy64iJft4L,0,14,te,te,ADP
15118,Q10_R_2w7DtUy64iJft4L_0_15,R_2w7DtUy64iJft4L,0,15,zijn,zijn,AUX
15119,Q10_R_2w7DtUy64iJft4L_0_16,R_2w7DtUy64iJft4L,0,16,.,.,PUNCT
15120,Q10_R_2w7DtUy64iJft4L_1_0,R_2w7DtUy64iJft4L,1,0,Ik,ik,PRON
15121,Q10_R_2w7DtUy64iJft4L_1_1,R_2w7DtUy64iJft4L,1,1,denk,denken,VERB
15122,Q10_R_2w7DtUy64iJft4L_1_2,R_2w7DtUy64iJft4L,1,2,dat,dat,SCONJ
15123,Q10_R_2w7DtUy64iJft4L_1_3,R_2w7DtUy64iJft4L,1,3,het,het,PRON
15124,Q10_R_2w7DtUy64iJft4L_1_4,R_2w7DtUy64iJft4L,1,4,misschien,misschien,ADV
15125,Q10_R_2w7DtUy64iJft4L_1_5,R_2w7DtUy64iJft4L,1,5,beter,goed,ADJ
15126,Q10_R_2w7DtUy64iJft4L_1_6,R_2w7DtUy64iJft4L,1,6,is,zijn,AUX
15127,Q10_R_2w7DtUy64iJft4L_1_7,R_2w7DtUy64iJft4L,1,7,om,om,ADP
15128,Q10_R_2w7DtUy64iJft4L_1_8,R_2w7DtUy64iJft4L,1,8,de,de,DET
15129,Q10_R_2w7DtUy64iJft4L_1_9,R_2w7DtUy64iJft4L,1,9,leerlingen,leerling,NOUN
15130,Q10_R_2w7DtUy64iJft4L_1_10,R_2w7DtUy64iJft4L,1,10,te,te,ADP
15131,Q10_R_2w7DtUy64iJft4L_1_11,R_2w7DtUy64iJft4L,1,11,laten,laten,VERB
15132,Q10_R_2w7DtUy64iJft4L_1_12,R_2w7DtUy64iJft4L,1,12,kennismaken,kennismaken,VERB
15133,Q10_R_2w7DtUy64iJft4L_1_13,R_2w7DtUy64iJft4L,1,13,met,met,ADP
15134,Q10_R_2w7DtUy64iJft4L_1_14,R_2w7DtUy64iJft4L,1,14,de,de,DET
15135,Q10_R_2w7DtUy64iJft4L_1_15,R_2w7DtUy64iJft4L,1,15,verschillende,verschillend,ADJ
15136,Q10_R_2w7DtUy64iJft4L_1_16,R_2w7DtUy64iJft4L,1,16,klassieken,klassieak,NOUN
15137,Q10_R_2w7DtUy64iJft4L_1_17,R_2w7DtUy64iJft4L,1,17,via,via,ADP
15138,Q10_R_2w7DtUy64iJft4L_1_18,R_2w7DtUy64iJft4L,1,18,tekstfragmenten,tekstfragment,NOUN
15139,Q10_R_2w7DtUy64iJft4L_1_19,R_2w7DtUy64iJft4L,1,19,en,en,CCONJ
15140,Q10_R_2w7DtUy64iJft4L_1_20,R_2w7DtUy64iJft4L,1,20,ze,ze,PRON
15141,Q10_R_2w7DtUy64iJft4L_1_21,R_2w7DtUy64iJft4L,1,21,daarna,daarna,ADV
15142,Q10_R_2w7DtUy64iJft4L_1_22,R_2w7DtUy64iJft4L,1,22,wel,wel,ADV
15143,Q10_R_2w7DtUy64iJft4L_1_23,R_2w7DtUy64iJft4L,1,23,de,de,DET
15144,Q10_R_2w7DtUy64iJft4L_1_24,R_2w7DtUy64iJft4L,1,24,volledige,volledig,ADJ
15145,Q10_R_2w7DtUy64iJft4L_1_25,R_2w7DtUy64iJft4L,1,25,werken,werk,NOUN
15146,Q10_R_2w7DtUy64iJft4L_1_26,R_2w7DtUy64iJft4L,1,26,aan,aan,ADP
15147,Q10_R_2w7DtUy64iJft4L_1_27,R_2w7DtUy64iJft4L,1,27,te,te,ADP
15148,Q10_R_2w7DtUy64iJft4L_1_28,R_2w7DtUy64iJft4L,1,28,bieden,aanbieden,VERB
15149,Q10_R_2w7DtUy64iJft4L_1_29,R_2w7DtUy64iJft4L,1,29,",",",",PUNCT
15150,Q10_R_2w7DtUy64iJft4L_1_30,R_2w7DtUy64iJft4L,1,30,bij,bij,ADP
15151,Q10_R_2w7DtUy64iJft4L_1_31,R_2w7DtUy64iJft4L,1,31,interesse,interesse,NOUN
15152,Q10_R_2w7DtUy64iJft4L_1_32,R_2w7DtUy64iJft4L,1,32,.,.,PUNCT
15153,Q10_R_1jPpZqbrJsjbQZK_0_0,R_1jPpZqbrJsjbQZK,0,0,Je,je,PRON
15154,Q10_R_1jPpZqbrJsjbQZK_0_1,R_1jPpZqbrJsjbQZK,0,1,moet,moeten,AUX
15155,Q10_R_1jPpZqbrJsjbQZK_0_2,R_1jPpZqbrJsjbQZK,0,2,ze,ze,PRON
15156,Q10_R_1jPpZqbrJsjbQZK_0_3,R_1jPpZqbrJsjbQZK,0,3,er,er,PRON
15157,Q10_R_1jPpZqbrJsjbQZK_0_4,R_1jPpZqbrJsjbQZK,0,4,warm,warm,ADJ
15158,Q10_R_1jPpZqbrJsjbQZK_0_5,R_1jPpZqbrJsjbQZK,0,5,voor,voor,ADP
15159,Q10_R_1jPpZqbrJsjbQZK_0_6,R_1jPpZqbrJsjbQZK,0,6,maken,maken,VERB
15160,Q10_R_1jPpZqbrJsjbQZK_0_7,R_1jPpZqbrJsjbQZK,0,7,...,...,PUNCT
15161,Q10_R_1jPpZqbrJsjbQZK_0_8,R_1jPpZqbrJsjbQZK,0,8,komt,voorkomen,VERB
15162,Q10_R_1jPpZqbrJsjbQZK_0_9,R_1jPpZqbrJsjbQZK,0,9,het,het,DET
15163,Q10_R_1jPpZqbrJsjbQZK_0_10,R_1jPpZqbrJsjbQZK,0,10,lezen,lezen,VERB
15164,Q10_R_1jPpZqbrJsjbQZK_0_11,R_1jPpZqbrJsjbQZK,0,11,vanzelf,vanzelf,ADV
15165,Q10_R_1C7PndOCjZJ6Zn2_0_0,R_1C7PndOCjZJ6Zn2,0,0,Ieder,ieder,DET
15166,Q10_R_1C7PndOCjZJ6Zn2_0_1,R_1C7PndOCjZJ6Zn2,0,1,kind,kind,NOUN
15167,Q10_R_1C7PndOCjZJ6Zn2_0_2,R_1C7PndOCjZJ6Zn2,0,2,verdient,verdienen,VERB
15168,Q10_R_1C7PndOCjZJ6Zn2_0_3,R_1C7PndOCjZJ6Zn2,0,3,het,het,PRON
15169,Q10_R_1C7PndOCjZJ6Zn2_0_4,R_1C7PndOCjZJ6Zn2,0,4,kennis,kennis,NOUN
15170,Q10_R_1C7PndOCjZJ6Zn2_0_5,R_1C7PndOCjZJ6Zn2,0,5,te,te,ADP
15171,Q10_R_1C7PndOCjZJ6Zn2_0_6,R_1C7PndOCjZJ6Zn2,0,6,hebben,hebben,VERB
15172,Q10_R_1C7PndOCjZJ6Zn2_0_7,R_1C7PndOCjZJ6Zn2,0,7,over,over,ADP
15173,Q10_R_1C7PndOCjZJ6Zn2_0_8,R_1C7PndOCjZJ6Zn2,0,8,ons,ons,PRON
15174,Q10_R_1C7PndOCjZJ6Zn2_0_9,R_1C7PndOCjZJ6Zn2,0,9,nationaal,nationaal,ADJ
15175,Q10_R_1C7PndOCjZJ6Zn2_0_10,R_1C7PndOCjZJ6Zn2,0,10,literair,literair,ADJ
15176,Q10_R_1C7PndOCjZJ6Zn2_0_11,R_1C7PndOCjZJ6Zn2,0,11,erfgoed,erfgoed,NOUN
15177,Q10_R_1C7PndOCjZJ6Zn2_0_12,R_1C7PndOCjZJ6Zn2,0,12,.,.,PUNCT
15178,Q10_R_1C7PndOCjZJ6Zn2_1_0,R_1C7PndOCjZJ6Zn2,1,0,Context,context,PROPN
15179,Q10_R_1C7PndOCjZJ6Zn2_1_1,R_1C7PndOCjZJ6Zn2,1,1,en,en,CCONJ
15180,Q10_R_1C7PndOCjZJ6Zn2_1_2,R_1C7PndOCjZJ6Zn2,1,2,toelichting,toelichting,NOUN
15181,Q10_R_1C7PndOCjZJ6Zn2_1_3,R_1C7PndOCjZJ6Zn2,1,3,zijn,zijn,AUX
15182,Q10_R_1C7PndOCjZJ6Zn2_1_4,R_1C7PndOCjZJ6Zn2,1,4,daarbij,daarbij,ADV
15183,Q10_R_1C7PndOCjZJ6Zn2_1_5,R_1C7PndOCjZJ6Zn2,1,5,heel,heel,ADJ
15184,Q10_R_1C7PndOCjZJ6Zn2_1_6,R_1C7PndOCjZJ6Zn2,1,6,belangrijk,belangrijk,ADJ
15185,Q10_R_1C7PndOCjZJ6Zn2_1_7,R_1C7PndOCjZJ6Zn2,1,7,.,.,PUNCT
15186,Q10_R_usmZvH6zbLR1ti9_0_0,R_usmZvH6zbLR1ti9,0,0,Als,als,SCONJ
15187,Q10_R_usmZvH6zbLR1ti9_0_1,R_usmZvH6zbLR1ti9,0,1,iets,iets,PRON
15188,Q10_R_usmZvH6zbLR1ti9_0_2,R_usmZvH6zbLR1ti9,0,2,als,als,SCONJ
15189,Q10_R_usmZvH6zbLR1ti9_0_3,R_usmZvH6zbLR1ti9,0,3,klassieker,klassieker,NOUN
15190,Q10_R_usmZvH6zbLR1ti9_0_4,R_usmZvH6zbLR1ti9,0,4,kan,kunnen,AUX
15191,Q10_R_usmZvH6zbLR1ti9_0_5,R_usmZvH6zbLR1ti9,0,5,worden,worden,AUX
15192,Q10_R_usmZvH6zbLR1ti9_0_6,R_usmZvH6zbLR1ti9,0,6,beschouwd,beschouwen,VERB
15193,Q10_R_usmZvH6zbLR1ti9_0_7,R_usmZvH6zbLR1ti9,0,7,is,zijn,AUX
15194,Q10_R_usmZvH6zbLR1ti9_0_8,R_usmZvH6zbLR1ti9,0,8,dat,dat,PRON
15195,Q10_R_usmZvH6zbLR1ti9_0_9,R_usmZvH6zbLR1ti9,0,9,toch,toch,ADV
15196,Q10_R_usmZvH6zbLR1ti9_0_10,R_usmZvH6zbLR1ti9,0,10,voor,voor,ADP
15197,Q10_R_usmZvH6zbLR1ti9_0_11,R_usmZvH6zbLR1ti9,0,11,iedereen,iedereen,PRON
15198,Q10_R_usmZvH6zbLR1ti9_0_12,R_usmZvH6zbLR1ti9,0,12,belangrijk,belangrijk,ADJ
15199,Q10_R_usmZvH6zbLR1ti9_0_13,R_usmZvH6zbLR1ti9,0,13,?,?,PUNCT
15200,Q10_R_un5mWFTYf1afXwd_0_0,R_un5mWFTYf1afXwd,0,0,Ik,ik,PRON
15201,Q10_R_un5mWFTYf1afXwd_0_1,R_un5mWFTYf1afXwd,0,1,zou,zullen,AUX
15202,Q10_R_un5mWFTYf1afXwd_0_2,R_un5mWFTYf1afXwd,0,2,leerlingen,leerling,NOUN
15203,Q10_R_un5mWFTYf1afXwd_0_3,R_un5mWFTYf1afXwd,0,3,zeker,zeker,ADJ
15204,Q10_R_un5mWFTYf1afXwd_0_4,R_un5mWFTYf1afXwd,0,4,niet,niet,ADV
15205,Q10_R_un5mWFTYf1afXwd_0_5,R_un5mWFTYf1afXwd,0,5,op,op,ADP
15206,Q10_R_un5mWFTYf1afXwd_0_6,R_un5mWFTYf1afXwd,0,6,voorhand,voorhand,ADV
15207,Q10_R_un5mWFTYf1afXwd_0_7,R_un5mWFTYf1afXwd,0,7,al,al,ADV
15208,Q10_R_un5mWFTYf1afXwd_0_8,R_un5mWFTYf1afXwd,0,8,onderschatten,onderschatten,VERB
15209,Q10_R_un5mWFTYf1afXwd_0_9,R_un5mWFTYf1afXwd,0,9,.,.,PUNCT
15210,Q10_R_un5mWFTYf1afXwd_0_10,R_un5mWFTYf1afXwd,0,10,"""","""",PUNCT
15211,Q10_R_un5mWFTYf1afXwd_1_0,R_un5mWFTYf1afXwd,1,0,Lezen,Lezen,VERB
15212,Q10_R_un5mWFTYf1afXwd_1_1,R_un5mWFTYf1afXwd,1,1,"""","""",PUNCT
15213,Q10_R_un5mWFTYf1afXwd_1_2,R_un5mWFTYf1afXwd,1,2,kan,kunnen,AUX
15214,Q10_R_un5mWFTYf1afXwd_1_3,R_un5mWFTYf1afXwd,1,3,op,op,ADP
15215,Q10_R_un5mWFTYf1afXwd_1_4,R_un5mWFTYf1afXwd,1,4,verschillende,verschillend,ADJ
15216,Q10_R_un5mWFTYf1afXwd_1_5,R_un5mWFTYf1afXwd,1,5,manieren,manier,NOUN
15217,Q10_R_un5mWFTYf1afXwd_1_6,R_un5mWFTYf1afXwd,1,6,.,.,PUNCT
15218,Q10_R_un5mWFTYf1afXwd_2_0,R_un5mWFTYf1afXwd,2,0,ASO,ASO,PROPN
15219,Q10_R_un5mWFTYf1afXwd_2_1,R_un5mWFTYf1afXwd,2,1,kan,kunnen,AUX
15220,Q10_R_un5mWFTYf1afXwd_2_2,R_un5mWFTYf1afXwd,2,2,focussen,focussen,VERB
15221,Q10_R_un5mWFTYf1afXwd_2_3,R_un5mWFTYf1afXwd,2,3,op,op,ADP
15222,Q10_R_un5mWFTYf1afXwd_2_4,R_un5mWFTYf1afXwd,2,4,meer,veel,PRON
15223,Q10_R_un5mWFTYf1afXwd_2_5,R_un5mWFTYf1afXwd,2,5,"""","""",PUNCT
15224,Q10_R_un5mWFTYf1afXwd_2_6,R_un5mWFTYf1afXwd,2,6,analyse,analyse,NOUN
15225,Q10_R_un5mWFTYf1afXwd_2_7,R_un5mWFTYf1afXwd,2,7,"""","""",PUNCT
15226,Q10_R_un5mWFTYf1afXwd_2_8,R_un5mWFTYf1afXwd,2,8,terwijl,terwijl,SCONJ
15227,Q10_R_un5mWFTYf1afXwd_2_9,R_un5mWFTYf1afXwd,2,9,er,er,ADV
15228,Q10_R_un5mWFTYf1afXwd_2_10,R_un5mWFTYf1afXwd,2,10,voor,voor,ADP
15229,Q10_R_un5mWFTYf1afXwd_2_11,R_un5mWFTYf1afXwd,2,11,BSO,BSO,PROPN
15230,Q10_R_un5mWFTYf1afXwd_2_12,R_un5mWFTYf1afXwd,2,12,misschien,misschien,ADV
15231,Q10_R_un5mWFTYf1afXwd_2_13,R_un5mWFTYf1afXwd,2,13,praktijkgerichte,praktijkgericht,ADJ
15232,Q10_R_un5mWFTYf1afXwd_2_14,R_un5mWFTYf1afXwd,2,14,aanknopingspunten,aanknopingspunt,NOUN
15233,Q10_R_un5mWFTYf1afXwd_2_15,R_un5mWFTYf1afXwd,2,15,zijn,zijn,AUX
15234,Q10_R_un5mWFTYf1afXwd_2_16,R_un5mWFTYf1afXwd,2,16,?,?,PUNCT
15235,Q10_R_1DpzNb7GuHcGAyK_0_0,R_1DpzNb7GuHcGAyK,0,0,Zelfde,zelfde,ADJ
15236,Q10_R_1DpzNb7GuHcGAyK_0_1,R_1DpzNb7GuHcGAyK,0,1,antwoord,antwoord,NOUN
15237,Q10_R_1DpzNb7GuHcGAyK_0_2,R_1DpzNb7GuHcGAyK,0,2,als,als,SCONJ
15238,Q10_R_1DpzNb7GuHcGAyK_0_3,R_1DpzNb7GuHcGAyK,0,3,voorheen,voorheen,ADV
15239,Q10_R_1DpzNb7GuHcGAyK_0_4,R_1DpzNb7GuHcGAyK,0,4,",",",",PUNCT
15240,Q10_R_1DpzNb7GuHcGAyK_0_5,R_1DpzNb7GuHcGAyK,0,5,op,op,ADP
15241,Q10_R_1DpzNb7GuHcGAyK_0_6,R_1DpzNb7GuHcGAyK,0,6,een,een,DET
15242,Q10_R_1DpzNb7GuHcGAyK_0_7,R_1DpzNb7GuHcGAyK,0,7,goede,goed,ADJ
15243,Q10_R_1DpzNb7GuHcGAyK_0_8,R_1DpzNb7GuHcGAyK,0,8,manier,manier,NOUN
15244,Q10_R_1DpzNb7GuHcGAyK_0_9,R_1DpzNb7GuHcGAyK,0,9,gebracht,brengen,VERB
15245,Q10_R_1DpzNb7GuHcGAyK_0_10,R_1DpzNb7GuHcGAyK,0,10,.,.,PUNCT
15246,Q10_R_1NDHnLg3N7zpg5m_0_0,R_1NDHnLg3N7zpg5m,0,0,proeven,proef,NOUN
15247,Q10_R_1NDHnLg3N7zpg5m_0_1,R_1NDHnLg3N7zpg5m,0,1,van,van,ADP
15248,Q10_R_1NDHnLg3N7zpg5m_0_2,R_1NDHnLg3N7zpg5m,0,2,...,...,PUNCT
15249,Q10_R_1NDHnLg3N7zpg5m_0_3,R_1NDHnLg3N7zpg5m,0,3,is,zijn,AUX
15250,Q10_R_1NDHnLg3N7zpg5m_0_4,R_1NDHnLg3N7zpg5m,0,4,zinvol,zinvol,ADJ
15251,Q10_R_1NDHnLg3N7zpg5m_0_5,R_1NDHnLg3N7zpg5m,0,5,voor,voor,ADP
15252,Q10_R_1NDHnLg3N7zpg5m_0_6,R_1NDHnLg3N7zpg5m,0,6,elke,elk,DET
15253,Q10_R_1NDHnLg3N7zpg5m_0_7,R_1NDHnLg3N7zpg5m,0,7,jongere,jong,ADJ
15254,Q10_R_1NDHnLg3N7zpg5m_0_8,R_1NDHnLg3N7zpg5m,0,8,.,.,PUNCT
15255,Q10_R_2xYt8tYpx3Whc23_0_0,R_2xYt8tYpx3Whc23,0,0,Fragmenten,Fragmenten,NOUN
15256,Q10_R_2xYt8tYpx3Whc23_0_1,R_2xYt8tYpx3Whc23,0,1,",",",",PUNCT
15257,Q10_R_2xYt8tYpx3Whc23_0_2,R_2xYt8tYpx3Whc23,0,2,verfilmd,verfilmen,VERB
15258,Q10_R_2xYt8tYpx3Whc23_0_3,R_2xYt8tYpx3Whc23,0,3,",",",",PUNCT
15259,Q10_R_2xYt8tYpx3Whc23_0_4,R_2xYt8tYpx3Whc23,0,4,ook,ook,ADV
15260,Q10_R_2xYt8tYpx3Whc23_0_5,R_2xYt8tYpx3Whc23,0,5,goed,goed,ADJ
15261,Q10_R_2xYt8tYpx3Whc23_0_6,R_2xYt8tYpx3Whc23,0,6,",",",",PUNCT
15262,Q10_R_2xYt8tYpx3Whc23_0_7,R_2xYt8tYpx3Whc23,0,7,als,als,SCONJ
15263,Q10_R_2xYt8tYpx3Whc23_0_8,R_2xYt8tYpx3Whc23,0,8,er,er,ADV
15264,Q10_R_2xYt8tYpx3Whc23_0_9,R_2xYt8tYpx3Whc23,0,9,maar,maar,ADV
15265,Q10_R_2xYt8tYpx3Whc23_0_10,R_2xYt8tYpx3Whc23,0,10,een,een,DET
15266,Q10_R_2xYt8tYpx3Whc23_0_11,R_2xYt8tYpx3Whc23,0,11,ingang,ingang,NOUN
15267,Q10_R_2xYt8tYpx3Whc23_0_12,R_2xYt8tYpx3Whc23,0,12,is,zijn,AUX
15268,Q10_R_2xYt8tYpx3Whc23_0_13,R_2xYt8tYpx3Whc23,0,13,om,om,ADP
15269,Q10_R_2xYt8tYpx3Whc23_0_14,R_2xYt8tYpx3Whc23,0,14,de,de,DET
15270,Q10_R_2xYt8tYpx3Whc23_0_15,R_2xYt8tYpx3Whc23,0,15,nieuwsgierigheid,nieuwsgierigheid,NOUN
15271,Q10_R_2xYt8tYpx3Whc23_0_16,R_2xYt8tYpx3Whc23,0,16,aan,aan,ADP
15272,Q10_R_2xYt8tYpx3Whc23_0_17,R_2xYt8tYpx3Whc23,0,17,te,te,ADP
15273,Q10_R_2xYt8tYpx3Whc23_0_18,R_2xYt8tYpx3Whc23,0,18,moedigen,aanmoedigen,VERB
15274,Q10_R_2xYt8tYpx3Whc23_0_19,R_2xYt8tYpx3Whc23,0,19,en,en,CCONJ
15275,Q10_R_2xYt8tYpx3Whc23_0_20,R_2xYt8tYpx3Whc23,0,20,men,men,PRON
15276,Q10_R_2xYt8tYpx3Whc23_0_21,R_2xYt8tYpx3Whc23,0,21,het,het,PRON
15277,Q10_R_2xYt8tYpx3Whc23_0_22,R_2xYt8tYpx3Whc23,0,22,kent,kennen,VERB
15278,Q10_R_UgNsc4UnpJhAAwx_0_0,R_UgNsc4UnpJhAAwx,0,0,Het,het,PRON
15279,Q10_R_UgNsc4UnpJhAAwx_0_1,R_UgNsc4UnpJhAAwx,0,1,hoort,horen,VERB
15280,Q10_R_UgNsc4UnpJhAAwx_0_2,R_UgNsc4UnpJhAAwx,0,2,tot,tot,ADP
15281,Q10_R_UgNsc4UnpJhAAwx_0_3,R_UgNsc4UnpJhAAwx,0,3,ons,ons,PRON
15282,Q10_R_UgNsc4UnpJhAAwx_0_4,R_UgNsc4UnpJhAAwx,0,4,cultureel,cultureel,ADJ
15283,Q10_R_UgNsc4UnpJhAAwx_0_5,R_UgNsc4UnpJhAAwx,0,5,erfgoed,erfgoed,NOUN
15284,Q10_R_3kAqMkMYomaQqzu_0_0,R_3kAqMkMYomaQqzu,0,0,En,en,CCONJ
15285,Q10_R_3kAqMkMYomaQqzu_0_1,R_3kAqMkMYomaQqzu,0,1,vanaf,vanaf,ADP
15286,Q10_R_3kAqMkMYomaQqzu_0_2,R_3kAqMkMYomaQqzu,0,2,he5,he5,SYM
15287,Q10_R_3kAqMkMYomaQqzu_0_3,R_3kAqMkMYomaQqzu,0,3,basisonderwijs,basisonderwijs,NOUN
15288,Q10_R_3kAqMkMYomaQqzu_0_4,R_3kAqMkMYomaQqzu,0,4,.,.,PUNCT
15289,Q10_R_BqTTGBg6QzyW9ih_0_0,R_BqTTGBg6QzyW9ih,0,0,Maar,maar,CCONJ
15290,Q10_R_BqTTGBg6QzyW9ih_0_1,R_BqTTGBg6QzyW9ih,0,1,aangepast,aanpassen,VERB
15291,Q10_R_BqTTGBg6QzyW9ih_0_2,R_BqTTGBg6QzyW9ih,0,2,aan,aan,ADP
15292,Q10_R_BqTTGBg6QzyW9ih_0_3,R_BqTTGBg6QzyW9ih,0,3,het,het,DET
15293,Q10_R_BqTTGBg6QzyW9ih_0_4,R_BqTTGBg6QzyW9ih,0,4,niveau,niveau,NOUN
15294,Q10_R_BqTTGBg6QzyW9ih_0_5,R_BqTTGBg6QzyW9ih,0,5,(,(,PUNCT
15295,Q10_R_BqTTGBg6QzyW9ih_0_6,R_BqTTGBg6QzyW9ih,0,6,kan,kunnen,VERB
15296,Q10_R_BqTTGBg6QzyW9ih_0_7,R_BqTTGBg6QzyW9ih,0,7,ook,ook,ADV
15297,Q10_R_BqTTGBg6QzyW9ih_0_8,R_BqTTGBg6QzyW9ih,0,8,een,een,DET
15298,Q10_R_BqTTGBg6QzyW9ih_0_9,R_BqTTGBg6QzyW9ih,0,9,kort,kort,ADJ
15299,Q10_R_BqTTGBg6QzyW9ih_0_10,R_BqTTGBg6QzyW9ih,0,10,verhaal,verhaal,NOUN
15300,Q10_R_BqTTGBg6QzyW9ih_0_11,R_BqTTGBg6QzyW9ih,0,11,zijn,zijn,AUX
15301,Q10_R_BqTTGBg6QzyW9ih_0_12,R_BqTTGBg6QzyW9ih,0,12,",",",",PUNCT
15302,Q10_R_BqTTGBg6QzyW9ih_0_13,R_BqTTGBg6QzyW9ih,0,13,of,of,CCONJ
15303,Q10_R_BqTTGBg6QzyW9ih_0_14,R_BqTTGBg6QzyW9ih,0,14,een,een,DET
15304,Q10_R_BqTTGBg6QzyW9ih_0_15,R_BqTTGBg6QzyW9ih,0,15,eenvoudig,eenvoudig,ADJ
15305,Q10_R_BqTTGBg6QzyW9ih_0_16,R_BqTTGBg6QzyW9ih,0,16,gedicht,gedicht,NOUN
15306,Q10_R_BqTTGBg6QzyW9ih_0_17,R_BqTTGBg6QzyW9ih,0,17,),),PUNCT
15307,Q10_R_2S8hlvvB70gwYNx_0_0,R_2S8hlvvB70gwYNx,0,0,Graag,graag,ADV
15308,Q10_R_2S8hlvvB70gwYNx_0_1,R_2S8hlvvB70gwYNx,0,1,een,een,DET
15309,Q10_R_2S8hlvvB70gwYNx_0_2,R_2S8hlvvB70gwYNx,0,2,goede,goed,ADJ
15310,Q10_R_2S8hlvvB70gwYNx_0_3,R_2S8hlvvB70gwYNx,0,3,mix,mix,NOUN
15311,Q10_R_2S8hlvvB70gwYNx_0_4,R_2S8hlvvB70gwYNx,0,4,.,.,PUNCT
15312,Q10_R_2S8hlvvB70gwYNx_1_0,R_2S8hlvvB70gwYNx,1,0,Maar,maar,CCONJ
15313,Q10_R_2S8hlvvB70gwYNx_1_1,R_2S8hlvvB70gwYNx,1,1,Nederlandstalige,Nederlandstalig,ADJ
15314,Q10_R_2S8hlvvB70gwYNx_1_2,R_2S8hlvvB70gwYNx,1,2,klassiekers,klassieker,NOUN
15315,Q10_R_2S8hlvvB70gwYNx_1_3,R_2S8hlvvB70gwYNx,1,3,moeten,moeten,AUX
15316,Q10_R_2S8hlvvB70gwYNx_1_4,R_2S8hlvvB70gwYNx,1,4,er,er,ADV
15317,Q10_R_2S8hlvvB70gwYNx_1_5,R_2S8hlvvB70gwYNx,1,5,echt,echt,ADJ
15318,Q10_R_2S8hlvvB70gwYNx_1_6,R_2S8hlvvB70gwYNx,1,6,wel,wel,ADV
15319,Q10_R_2S8hlvvB70gwYNx_1_7,R_2S8hlvvB70gwYNx,1,7,bij,bij,ADP
15320,Q10_R_2S8hlvvB70gwYNx_1_8,R_2S8hlvvB70gwYNx,1,8,",",",",PUNCT
