,identifier,response_id,sentence_number,token_number,token,lemma,pos
5903,Q17_R_vvNrqPcJn9pEzLz_1_5,R_vvNrqPcJn9pEzLz,1,5,voorlezen,voorlezen,VERB
5904,Q17_R_vvNrqPcJn9pEzLz_1_6,R_vvNrqPcJn9pEzLz,1,6,.,.,PUNCT
5905,Q17_R_vvNrqPcJn9pEzLz_2_0,R_vvNrqPcJn9pEzLz,2,0,slaat,slaan,VERB
5906,Q17_R_vvNrqPcJn9pEzLz_2_1,R_vvNrqPcJn9pEzLz,2,1,heel,heel,ADJ
5907,Q17_R_vvNrqPcJn9pEzLz_2_2,R_vvNrqPcJn9pEzLz,2,2,goed,goed,ADJ
5908,Q17_R_vvNrqPcJn9pEzLz_2_3,R_vvNrqPcJn9pEzLz,2,3,aan,aan,ADP
5909,Q17_R_vvNrqPcJn9pEzLz_2_4,R_vvNrqPcJn9pEzLz,2,4,.,.,PUNCT
5910,Q17_R_1K1kc0Ne8rOloQe_0_0,R_1K1kc0Ne8rOloQe,0,0,Is,zijn,AUX
5911,Q17_R_1K1kc0Ne8rOloQe_0_1,R_1K1kc0Ne8rOloQe,0,1,andere,ander,ADJ
5912,Q17_R_1K1kc0Ne8rOloQe_0_2,R_1K1kc0Ne8rOloQe,0,2,categorie-,categorie-,SYM
5913,Q17_R_1K1kc0Ne8rOloQe_0_3,R_1K1kc0Ne8rOloQe,0,3,andere,ander,ADJ
5914,Q17_R_1K1kc0Ne8rOloQe_0_4,R_1K1kc0Ne8rOloQe,0,4,canon,canon,NOUN
5915,Q17_R_1j8klfhkUYdlP6K_0_0,R_1j8klfhkUYdlP6K,0,0,Kan,kunnen,VERB
5916,Q17_R_1j8klfhkUYdlP6K_0_1,R_1j8klfhkUYdlP6K,0,1,wel,wel,ADV
5917,Q17_R_1j8klfhkUYdlP6K_0_2,R_1j8klfhkUYdlP6K,0,2,",",",",PUNCT
5918,Q17_R_1j8klfhkUYdlP6K_0_3,R_1j8klfhkUYdlP6K,0,3,maar,maar,CCONJ
5919,Q17_R_1j8klfhkUYdlP6K_0_4,R_1j8klfhkUYdlP6K,0,4,waar,waar,ADV
5920,Q17_R_1j8klfhkUYdlP6K_0_5,R_1j8klfhkUYdlP6K,0,5,leg,leggen,VERB
5921,Q17_R_1j8klfhkUYdlP6K_0_6,R_1j8klfhkUYdlP6K,0,6,je,je,PRON
5922,Q17_R_1j8klfhkUYdlP6K_0_7,R_1j8klfhkUYdlP6K,0,7,de,de,DET
5923,Q17_R_1j8klfhkUYdlP6K_0_8,R_1j8klfhkUYdlP6K,0,8,grens,grens,NOUN
5924,Q17_R_1j8klfhkUYdlP6K_0_9,R_1j8klfhkUYdlP6K,0,9,",",",",PUNCT
5925,Q17_R_1j8klfhkUYdlP6K_0_10,R_1j8klfhkUYdlP6K,0,10,bij,bij,ADP
5926,Q17_R_1j8klfhkUYdlP6K_0_11,R_1j8klfhkUYdlP6K,0,11,welke,welk,DET
5927,Q17_R_1j8klfhkUYdlP6K_0_12,R_1j8klfhkUYdlP6K,0,12,leeftijd,leeftijd,NOUN
5928,Q17_R_1j8klfhkUYdlP6K_0_13,R_1j8klfhkUYdlP6K,0,13,?,?,PUNCT
5929,Q17_R_2y4pP3noViIATKA_0_0,R_2y4pP3noViIATKA,0,0,Is,zijn,AUX
5930,Q17_R_2y4pP3noViIATKA_0_1,R_2y4pP3noViIATKA,0,1,een,een,DET
5931,Q17_R_2y4pP3noViIATKA_0_2,R_2y4pP3noViIATKA,0,2,klassieker,klassieker,NOUN
5932,Q17_R_2y4pP3noViIATKA_0_3,R_2y4pP3noViIATKA,0,3,en,en,CCONJ
5933,Q17_R_2y4pP3noViIATKA_0_4,R_2y4pP3noViIATKA,0,4,daarmee,daarmee,ADV
5934,Q17_R_2y4pP3noViIATKA_0_5,R_2y4pP3noViIATKA,0,5,kun,kunnen,AUX
5935,Q17_R_2y4pP3noViIATKA_0_6,R_2y4pP3noViIATKA,0,6,je,je,PRON
5936,Q17_R_2y4pP3noViIATKA_0_7,R_2y4pP3noViIATKA,0,7,ook,ook,ADV
5937,Q17_R_2y4pP3noViIATKA_0_8,R_2y4pP3noViIATKA,0,8,laten,laten,VERB
5938,Q17_R_2y4pP3noViIATKA_0_9,R_2y4pP3noViIATKA,0,9,zien,zien,VERB
5939,Q17_R_2y4pP3noViIATKA_0_10,R_2y4pP3noViIATKA,0,10,hoe,hoe,ADV
5940,Q17_R_2y4pP3noViIATKA_0_11,R_2y4pP3noViIATKA,0,11,leuk,leuk,ADJ
5941,Q17_R_2y4pP3noViIATKA_0_12,R_2y4pP3noViIATKA,0,12,lezen,lezen,VERB
5942,Q17_R_2y4pP3noViIATKA_0_13,R_2y4pP3noViIATKA,0,13,is,zijn,AUX
5943,Q17_R_2y4pP3noViIATKA_0_14,R_2y4pP3noViIATKA,0,14,.,.,PUNCT
5944,Q17_R_cSlY3bgiWamNWmJ_0_0,R_cSlY3bgiWamNWmJ,0,0,Als,als,SCONJ
5945,Q17_R_cSlY3bgiWamNWmJ_0_1,R_cSlY3bgiWamNWmJ,0,1,deel,deel,NOUN
5946,Q17_R_cSlY3bgiWamNWmJ_0_2,R_cSlY3bgiWamNWmJ,0,2,van,van,ADP
5947,Q17_R_cSlY3bgiWamNWmJ_0_3,R_cSlY3bgiWamNWmJ,0,3,het,het,DET
5948,Q17_R_cSlY3bgiWamNWmJ_0_4,R_cSlY3bgiWamNWmJ,0,4,grotere,groot,ADJ
5949,Q17_R_cSlY3bgiWamNWmJ_0_5,R_cSlY3bgiWamNWmJ,0,5,geheel,geheel,NOUN
5950,Q17_R_cSlY3bgiWamNWmJ_0_6,R_cSlY3bgiWamNWmJ,0,6,kan,kunnen,AUX
5951,Q17_R_cSlY3bgiWamNWmJ_0_7,R_cSlY3bgiWamNWmJ,0,7,ik,ik,PRON
5952,Q17_R_cSlY3bgiWamNWmJ_0_8,R_cSlY3bgiWamNWmJ,0,8,me,me,PRON
5953,Q17_R_cSlY3bgiWamNWmJ_0_9,R_cSlY3bgiWamNWmJ,0,9,er,er,ADV
5954,Q17_R_cSlY3bgiWamNWmJ_0_10,R_cSlY3bgiWamNWmJ,0,10,iets,iets,PRON
5955,Q17_R_cSlY3bgiWamNWmJ_0_11,R_cSlY3bgiWamNWmJ,0,11,bij,bij,ADP
5956,Q17_R_cSlY3bgiWamNWmJ_0_12,R_cSlY3bgiWamNWmJ,0,12,voorstellen,voorstel,NOUN
5957,Q17_R_cSlY3bgiWamNWmJ_0_13,R_cSlY3bgiWamNWmJ,0,13,",",",",PUNCT
5958,Q17_R_cSlY3bgiWamNWmJ_0_14,R_cSlY3bgiWamNWmJ,0,14,het,het,DET
5959,Q17_R_cSlY3bgiWamNWmJ_0_15,R_cSlY3bgiWamNWmJ,0,15,volledige,volledig,ADJ
5960,Q17_R_cSlY3bgiWamNWmJ_0_16,R_cSlY3bgiWamNWmJ,0,16,werk,werk,NOUN
5961,Q17_R_cSlY3bgiWamNWmJ_0_17,R_cSlY3bgiWamNWmJ,0,17,van,van,ADP
5962,Q17_R_cSlY3bgiWamNWmJ_0_18,R_cSlY3bgiWamNWmJ,0,18,Annie,Annie,PROPN
5963,Q17_R_cSlY3bgiWamNWmJ_0_19,R_cSlY3bgiWamNWmJ,0,19,M.G.,M.G.,PROPN
5964,Q17_R_cSlY3bgiWamNWmJ_0_20,R_cSlY3bgiWamNWmJ,0,20,Schmidt,Schmidt,PROPN
5965,Q17_R_cSlY3bgiWamNWmJ_0_21,R_cSlY3bgiWamNWmJ,0,21,hoort,horen,VERB
5966,Q17_R_cSlY3bgiWamNWmJ_0_22,R_cSlY3bgiWamNWmJ,0,22,er,er,ADV
5967,Q17_R_cSlY3bgiWamNWmJ_0_23,R_cSlY3bgiWamNWmJ,0,23,natuurlijk,natuurlijk,ADJ
5968,Q17_R_cSlY3bgiWamNWmJ_0_24,R_cSlY3bgiWamNWmJ,0,24,in,in,ADP
5969,Q17_R_cSlY3bgiWamNWmJ_0_25,R_cSlY3bgiWamNWmJ,0,25,thuis,thuis,ADV
5970,Q17_R_cSlY3bgiWamNWmJ_0_26,R_cSlY3bgiWamNWmJ,0,26,;,;,PUNCT
5971,Q17_R_cSlY3bgiWamNWmJ_0_27,R_cSlY3bgiWamNWmJ,0,27,maar,maar,CCONJ
5972,Q17_R_cSlY3bgiWamNWmJ_0_28,R_cSlY3bgiWamNWmJ,0,28,alles,alles,PRON
5973,Q17_R_cSlY3bgiWamNWmJ_0_29,R_cSlY3bgiWamNWmJ,0,29,in,in,ADP
5974,Q17_R_cSlY3bgiWamNWmJ_0_30,R_cSlY3bgiWamNWmJ,0,30,verhouding,verhouding,NOUN
5975,Q17_R_cSlY3bgiWamNWmJ_0_31,R_cSlY3bgiWamNWmJ,0,31,.,.,PUNCT
5976,Q17_R_5uKAsT2LNlu5gqt_0_0,R_5uKAsT2LNlu5gqt,0,0,Geen,geen,DET
5977,Q17_R_5uKAsT2LNlu5gqt_0_1,R_5uKAsT2LNlu5gqt,0,1,idee,idee,NOUN
5978,Q17_R_3qqYsKso7PLoUNa_0_0,R_3qqYsKso7PLoUNa,0,0,Aparte,Aparte,ADJ
5979,Q17_R_3qqYsKso7PLoUNa_0_1,R_3qqYsKso7PLoUNa,0,1,canon,canon,NOUN
5980,Q17_R_DBnqlQM3r2UF9h7_0_0,R_DBnqlQM3r2UF9h7,0,0,Lietratuur,Lietratuur,PROPN
5981,Q17_R_DBnqlQM3r2UF9h7_0_1,R_DBnqlQM3r2UF9h7,0,1,is,zijn,AUX
5982,Q17_R_DBnqlQM3r2UF9h7_0_2,R_DBnqlQM3r2UF9h7,0,2,niet,niet,ADV
5983,Q17_R_DBnqlQM3r2UF9h7_0_3,R_DBnqlQM3r2UF9h7,0,3,alleen,alleen,ADV
5984,Q17_R_DBnqlQM3r2UF9h7_0_4,R_DBnqlQM3r2UF9h7,0,4,mopeilijke,mopeilijk,ADJ
5985,Q17_R_DBnqlQM3r2UF9h7_0_5,R_DBnqlQM3r2UF9h7,0,5,stukken,stuk,NOUN
5986,Q17_R_DBnqlQM3r2UF9h7_0_6,R_DBnqlQM3r2UF9h7,0,6,of,of,CCONJ
5987,Q17_R_DBnqlQM3r2UF9h7_0_7,R_DBnqlQM3r2UF9h7,0,7,bestemd,bestemmen,VERB
5988,Q17_R_DBnqlQM3r2UF9h7_0_8,R_DBnqlQM3r2UF9h7,0,8,voor,voor,ADP
5989,Q17_R_DBnqlQM3r2UF9h7_0_9,R_DBnqlQM3r2UF9h7,0,9,d,d,SYM
5990,Q17_R_DBnqlQM3r2UF9h7_0_10,R_DBnqlQM3r2UF9h7,0,10,eelite,eelite,NOUN
5991,Q17_R_DBnqlQM3r2UF9h7_0_11,R_DBnqlQM3r2UF9h7,0,11,in,in,ADP
5992,Q17_R_DBnqlQM3r2UF9h7_0_12,R_DBnqlQM3r2UF9h7,0,12,leesland,Leesland,PROPN
5993,Q17_R_1CkJVm30T1gNjGH_0_0,R_1CkJVm30T1gNjGH,0,0,Ik,ik,PRON
5994,Q17_R_1CkJVm30T1gNjGH_0_1,R_1CkJVm30T1gNjGH,0,1,heb,hebben,AUX
5995,Q17_R_1CkJVm30T1gNjGH_0_2,R_1CkJVm30T1gNjGH,0,2,",",",",PUNCT
5996,Q17_R_1CkJVm30T1gNjGH_0_3,R_1CkJVm30T1gNjGH,0,3,samen,samen,ADV
5997,Q17_R_1CkJVm30T1gNjGH_0_4,R_1CkJVm30T1gNjGH,0,4,met,met,ADP
5998,Q17_R_1CkJVm30T1gNjGH_0_5,R_1CkJVm30T1gNjGH,0,5,mijn,mijn,PRON
5999,Q17_R_1CkJVm30T1gNjGH_0_6,R_1CkJVm30T1gNjGH,0,6,moeder,moeder,NOUN
6000,Q17_R_1CkJVm30T1gNjGH_0_7,R_1CkJVm30T1gNjGH,0,7,Marten,Marten,PROPN
6001,Q17_R_1CkJVm30T1gNjGH_0_8,R_1CkJVm30T1gNjGH,0,8,Toonder,Toonder,PROPN
6002,Q17_R_1CkJVm30T1gNjGH_0_9,R_1CkJVm30T1gNjGH,0,9,hartelijk,hartelijk,ADJ
6003,Q17_R_1CkJVm30T1gNjGH_0_10,R_1CkJVm30T1gNjGH,0,10,bedankt,bedanken,VERB
6004,Q17_R_1CkJVm30T1gNjGH_0_11,R_1CkJVm30T1gNjGH,0,11,voor,voor,ADP
6005,Q17_R_1CkJVm30T1gNjGH_0_12,R_1CkJVm30T1gNjGH,0,12,zijn,zijn,PRON
6006,Q17_R_1CkJVm30T1gNjGH_0_13,R_1CkJVm30T1gNjGH,0,13,legendarische,legendarisch,ADJ
6007,Q17_R_1CkJVm30T1gNjGH_0_14,R_1CkJVm30T1gNjGH,0,14,stripverhalen,stripverhaal,NOUN
6008,Q17_R_1CkJVm30T1gNjGH_0_15,R_1CkJVm30T1gNjGH,0,15,",",",",PUNCT
6009,Q17_R_1CkJVm30T1gNjGH_0_16,R_1CkJVm30T1gNjGH,0,16,prachtig,prachtig,ADJ
6010,Q17_R_1CkJVm30T1gNjGH_0_17,R_1CkJVm30T1gNjGH,0,17,getekend,tekenen,VERB
6011,Q17_R_1CkJVm30T1gNjGH_0_18,R_1CkJVm30T1gNjGH,0,18,met,met,ADP
6012,Q17_R_1CkJVm30T1gNjGH_0_19,R_1CkJVm30T1gNjGH,0,19,bijbehorende,bijbehorend,ADJ
6013,Q17_R_1CkJVm30T1gNjGH_0_20,R_1CkJVm30T1gNjGH,0,20,literatuur,literatuur,NOUN
6014,Q17_R_1CkJVm30T1gNjGH_0_21,R_1CkJVm30T1gNjGH,0,21,en,en,CCONJ
6015,Q17_R_1CkJVm30T1gNjGH_0_22,R_1CkJVm30T1gNjGH,0,22,kreeg,krijgen,VERB
6016,Q17_R_1CkJVm30T1gNjGH_0_23,R_1CkJVm30T1gNjGH,0,23,een,een,DET
6017,Q17_R_1CkJVm30T1gNjGH_0_24,R_1CkJVm30T1gNjGH,0,24,bedankje,bedank,NOUN
6018,Q17_R_1CkJVm30T1gNjGH_0_25,R_1CkJVm30T1gNjGH,0,25,van,van,ADP
6019,Q17_R_1CkJVm30T1gNjGH_0_26,R_1CkJVm30T1gNjGH,0,26,hem,hem,PRON
6020,Q17_R_1CkJVm30T1gNjGH_0_27,R_1CkJVm30T1gNjGH,0,27,en,en,CCONJ
6021,Q17_R_1CkJVm30T1gNjGH_0_28,R_1CkJVm30T1gNjGH,0,28,ben,zijn,AUX
6022,Q17_R_1CkJVm30T1gNjGH_0_29,R_1CkJVm30T1gNjGH,0,29,nu,nu,ADV
6023,Q17_R_1CkJVm30T1gNjGH_0_30,R_1CkJVm30T1gNjGH,0,30,ook,ook,ADV
6024,Q17_R_1CkJVm30T1gNjGH_0_31,R_1CkJVm30T1gNjGH,0,31,vermeld,vermelden,VERB
6025,Q17_R_1CkJVm30T1gNjGH_0_32,R_1CkJVm30T1gNjGH,0,32,bij,bij,ADP
6026,Q17_R_1CkJVm30T1gNjGH_0_33,R_1CkJVm30T1gNjGH,0,33,jullie,jullie,PRON
6027,Q17_R_1CkJVm30T1gNjGH_0_34,R_1CkJVm30T1gNjGH,0,34,in,in,ADP
6028,Q17_R_1CkJVm30T1gNjGH_0_35,R_1CkJVm30T1gNjGH,0,35,:,:,PUNCT
6029,Q17_R_1CkJVm30T1gNjGH_0_36,R_1CkJVm30T1gNjGH,0,36,brieven,brief,NOUN
6030,Q17_R_1CkJVm30T1gNjGH_0_37,R_1CkJVm30T1gNjGH,0,37,aan,aan,ADP
6031,Q17_R_1CkJVm30T1gNjGH_0_38,R_1CkJVm30T1gNjGH,0,38,Marten,Marten,PROPN
6032,Q17_R_1CkJVm30T1gNjGH_0_39,R_1CkJVm30T1gNjGH,0,39,Toonder,Toonder,PROPN
6033,Q17_R_1CkJVm30T1gNjGH_0_40,R_1CkJVm30T1gNjGH,0,40,!,!,PUNCT
6034,Q17_R_1CkJVm30T1gNjGH_0_41,R_1CkJVm30T1gNjGH,0,41,!,!,PUNCT
6035,Q17_R_1CkJVm30T1gNjGH_1_0,R_1CkJVm30T1gNjGH,1,0,Zo'n,zo'n,DET
6036,Q17_R_1CkJVm30T1gNjGH_1_1,R_1CkJVm30T1gNjGH,1,1,bedankje,bedank,NOUN
6037,Q17_R_1CkJVm30T1gNjGH_1_2,R_1CkJVm30T1gNjGH,1,2,daar,daar,ADV
6038,Q17_R_1CkJVm30T1gNjGH_1_3,R_1CkJVm30T1gNjGH,1,3,had,hebben,VERB
6039,Q17_R_1CkJVm30T1gNjGH_1_4,R_1CkJVm30T1gNjGH,1,4,hij,hij,PRON
6040,Q17_R_1CkJVm30T1gNjGH_1_5,R_1CkJVm30T1gNjGH,1,5,meer,veel,ADV
6041,Q17_R_1CkJVm30T1gNjGH_1_6,R_1CkJVm30T1gNjGH,1,6,aan,aan,ADP
6042,Q17_R_1CkJVm30T1gNjGH_1_7,R_1CkJVm30T1gNjGH,1,7,",",",",PUNCT
6043,Q17_R_1CkJVm30T1gNjGH_1_8,R_1CkJVm30T1gNjGH,1,8,dan,dan,ADV
6044,Q17_R_1CkJVm30T1gNjGH_1_9,R_1CkJVm30T1gNjGH,1,9,te,te,ADP
6045,Q17_R_1CkJVm30T1gNjGH_1_10,R_1CkJVm30T1gNjGH,1,10,verschijnen,verschijnen,VERB
6046,Q17_R_1CkJVm30T1gNjGH_1_11,R_1CkJVm30T1gNjGH,1,11,bij,bij,ADP
6047,Q17_R_1CkJVm30T1gNjGH_1_12,R_1CkJVm30T1gNjGH,1,12,Sonja,Sonja,PROPN
6048,Q17_R_1CkJVm30T1gNjGH_1_13,R_1CkJVm30T1gNjGH,1,13,Barend,Barend,PROPN
6049,Q17_R_1CkJVm30T1gNjGH_1_14,R_1CkJVm30T1gNjGH,1,14,",",",",PUNCT
6050,Q17_R_1CkJVm30T1gNjGH_1_15,R_1CkJVm30T1gNjGH,1,15,met,met,ADP
6051,Q17_R_1CkJVm30T1gNjGH_1_16,R_1CkJVm30T1gNjGH,1,16,gezeur,gezeur,NOUN
6052,Q17_R_1CkJVm30T1gNjGH_1_17,R_1CkJVm30T1gNjGH,1,17,over,over,ADP
6053,Q17_R_1CkJVm30T1gNjGH_1_18,R_1CkJVm30T1gNjGH,1,18,zijn,zijn,PRON
6054,Q17_R_1CkJVm30T1gNjGH_1_19,R_1CkJVm30T1gNjGH,1,19,literair,literair,NOUN
6055,Q17_R_1CkJVm30T1gNjGH_1_20,R_1CkJVm30T1gNjGH,1,20,zijn,zijn,AUX
6056,Q17_R_1CkJVm30T1gNjGH_1_21,R_1CkJVm30T1gNjGH,1,21,!,!,PUNCT
6057,Q17_R_1CkJVm30T1gNjGH_1_22,R_1CkJVm30T1gNjGH,1,22,!,!,PUNCT
6058,Q17_R_1CkJVm30T1gNjGH_2_0,R_1CkJVm30T1gNjGH,2,0,Ik,ik,PRON
6059,Q17_R_1CkJVm30T1gNjGH_2_1,R_1CkJVm30T1gNjGH,2,1,hoop,hopen,VERB
6060,Q17_R_1CkJVm30T1gNjGH_2_2,R_1CkJVm30T1gNjGH,2,2,dat,dat,SCONJ
6061,Q17_R_1CkJVm30T1gNjGH_2_3,R_1CkJVm30T1gNjGH,2,3,u,u,PRON
6062,Q17_R_1CkJVm30T1gNjGH_2_4,R_1CkJVm30T1gNjGH,2,4,mijn,mijn,PRON
6063,Q17_R_1CkJVm30T1gNjGH_2_5,R_1CkJVm30T1gNjGH,2,5,benadering,benadering,NOUN
6064,Q17_R_1CkJVm30T1gNjGH_2_6,R_1CkJVm30T1gNjGH,2,6,een,een,DET
6065,Q17_R_1CkJVm30T1gNjGH_2_7,R_1CkJVm30T1gNjGH,2,7,beetje,beetje,NOUN
6066,Q17_R_1CkJVm30T1gNjGH_2_8,R_1CkJVm30T1gNjGH,2,8,gaat,gaan,VERB
6067,Q17_R_1CkJVm30T1gNjGH_2_9,R_1CkJVm30T1gNjGH,2,9,aanvoelen,aanvoelen,VERB
6068,Q17_R_1CkJVm30T1gNjGH_2_10,R_1CkJVm30T1gNjGH,2,10,en,en,CCONJ
6069,Q17_R_1CkJVm30T1gNjGH_2_11,R_1CkJVm30T1gNjGH,2,11,aan,aan,ADP
6070,Q17_R_1CkJVm30T1gNjGH_2_12,R_1CkJVm30T1gNjGH,2,12,laat,laten,VERB
6071,Q17_R_1CkJVm30T1gNjGH_2_13,R_1CkJVm30T1gNjGH,2,13,spreken,spreken,VERB
6072,Q17_R_1CkJVm30T1gNjGH_2_14,R_1CkJVm30T1gNjGH,2,14,!,!,PUNCT
6073,Q17_R_1CkJVm30T1gNjGH_2_15,R_1CkJVm30T1gNjGH,2,15,!,!,PUNCT
6074,Q17_R_1CkJVm30T1gNjGH_3_0,R_1CkJVm30T1gNjGH,3,0,Ik,ik,PRON
6075,Q17_R_1CkJVm30T1gNjGH_3_1,R_1CkJVm30T1gNjGH,3,1,schop,schopen,VERB
6076,Q17_R_1CkJVm30T1gNjGH_3_2,R_1CkJVm30T1gNjGH,3,2,wel,wel,ADV
6077,Q17_R_1CkJVm30T1gNjGH_3_3,R_1CkJVm30T1gNjGH,3,3,de,de,DET
6078,Q17_R_1CkJVm30T1gNjGH_3_4,R_1CkJVm30T1gNjGH,3,4,hele,heel,ADJ
6079,Q17_R_1CkJVm30T1gNjGH_3_5,R_1CkJVm30T1gNjGH,3,5,boel,boel,NOUN
6080,Q17_R_1CkJVm30T1gNjGH_3_6,R_1CkJVm30T1gNjGH,3,6,overhoop,overhoop,ADV
6081,Q17_R_1CkJVm30T1gNjGH_3_7,R_1CkJVm30T1gNjGH,3,7,",",",",PUNCT
6082,Q17_R_1CkJVm30T1gNjGH_3_8,R_1CkJVm30T1gNjGH,3,8,maar,maar,CCONJ
6083,Q17_R_1CkJVm30T1gNjGH_3_9,R_1CkJVm30T1gNjGH,3,9,de,de,DET
6084,Q17_R_1CkJVm30T1gNjGH_3_10,R_1CkJVm30T1gNjGH,3,10,waarheid,waarheid,NOUN
6085,Q17_R_1CkJVm30T1gNjGH_3_11,R_1CkJVm30T1gNjGH,3,11,moet,moeten,AUX
6086,Q17_R_1CkJVm30T1gNjGH_3_12,R_1CkJVm30T1gNjGH,3,12,gediend,dienen,VERB
6087,Q17_R_1CkJVm30T1gNjGH_3_13,R_1CkJVm30T1gNjGH,3,13,worden,worden,AUX
6088,Q17_R_1CkJVm30T1gNjGH_3_14,R_1CkJVm30T1gNjGH,3,14,en,en,CCONJ
6089,Q17_R_1CkJVm30T1gNjGH_3_15,R_1CkJVm30T1gNjGH,3,15,niet,niet,ADV
6090,Q17_R_1CkJVm30T1gNjGH_3_16,R_1CkJVm30T1gNjGH,3,16,de,de,DET
6091,Q17_R_1CkJVm30T1gNjGH_3_17,R_1CkJVm30T1gNjGH,3,17,onbenulligheid,onbenulligheid,NOUN
6092,Q17_R_1CkJVm30T1gNjGH_3_18,R_1CkJVm30T1gNjGH,3,18,vetroeteld,vetroetelen,VERB
6093,Q17_R_1CkJVm30T1gNjGH_3_19,R_1CkJVm30T1gNjGH,3,19,!,!,PUNCT
6094,Q17_R_1CkJVm30T1gNjGH_3_20,R_1CkJVm30T1gNjGH,3,20,!,!,PUNCT
6095,Q17_R_3DtnQ04npcmc1Qp_0_0,R_3DtnQ04npcmc1Qp,0,0,en,en,CCONJ
6096,Q17_R_3DtnQ04npcmc1Qp_0_1,R_3DtnQ04npcmc1Qp,0,1,misschien,misschien,ADV
6097,Q17_R_3DtnQ04npcmc1Qp_0_2,R_3DtnQ04npcmc1Qp,0,2,wat,wat,PRON
6098,Q17_R_3DtnQ04npcmc1Qp_0_3,R_3DtnQ04npcmc1Qp,0,3,oudere,oud,ADJ
6099,Q17_R_3DtnQ04npcmc1Qp_0_4,R_3DtnQ04npcmc1Qp,0,4,klassiekers,klassieker,NOUN
6100,Q17_R_3DtnQ04npcmc1Qp_0_5,R_3DtnQ04npcmc1Qp,0,5,die,die,PRON
6101,Q17_R_3DtnQ04npcmc1Qp_0_6,R_3DtnQ04npcmc1Qp,0,6,nu,nu,ADV
6102,Q17_R_3DtnQ04npcmc1Qp_0_7,R_3DtnQ04npcmc1Qp,0,7,allang,allang,ADV
6103,Q17_R_3DtnQ04npcmc1Qp_0_8,R_3DtnQ04npcmc1Qp,0,8,uit,uit,ADP
6104,Q17_R_3DtnQ04npcmc1Qp_0_9,R_3DtnQ04npcmc1Qp,0,9,de,de,DET
6105,Q17_R_3DtnQ04npcmc1Qp_0_10,R_3DtnQ04npcmc1Qp,0,10,mode,mode,NOUN
6106,Q17_R_3DtnQ04npcmc1Qp_0_11,R_3DtnQ04npcmc1Qp,0,11,zijn,zijn,VERB
6107,Q17_R_3DtnQ04npcmc1Qp_0_12,R_3DtnQ04npcmc1Qp,0,12,",",",",PUNCT
6108,Q17_R_3DtnQ04npcmc1Qp_0_13,R_3DtnQ04npcmc1Qp,0,13,zoals,zoals,SCONJ
6109,Q17_R_3DtnQ04npcmc1Qp_0_14,R_3DtnQ04npcmc1Qp,0,14,Joop,Joop,PROPN
6110,Q17_R_3DtnQ04npcmc1Qp_0_15,R_3DtnQ04npcmc1Qp,0,15,ter,ter,PROPN
6111,Q17_R_3DtnQ04npcmc1Qp_0_16,R_3DtnQ04npcmc1Qp,0,16,Heul,Heul,PROPN
6112,Q17_R_3DtnQ04npcmc1Qp_0_17,R_3DtnQ04npcmc1Qp,0,17,",",",",PUNCT
6113,Q17_R_3DtnQ04npcmc1Qp_0_18,R_3DtnQ04npcmc1Qp,0,18,de,de,DET
6114,Q17_R_3DtnQ04npcmc1Qp_0_19,R_3DtnQ04npcmc1Qp,0,19,Bikkel,Bikkel,PROPN
6115,Q17_R_3DtnQ04npcmc1Qp_0_20,R_3DtnQ04npcmc1Qp,0,20,",",",",PUNCT
6116,Q17_R_3DtnQ04npcmc1Qp_0_21,R_3DtnQ04npcmc1Qp,0,21,de,de,DET
6117,Q17_R_3DtnQ04npcmc1Qp_0_22,R_3DtnQ04npcmc1Qp,0,22,Katjangs,katjangs,NOUN
6118,Q17_R_3DtnQ04npcmc1Qp_0_23,R_3DtnQ04npcmc1Qp,0,23,.,.,PUNCT
6119,Q17_R_3DtnQ04npcmc1Qp_1_0,R_3DtnQ04npcmc1Qp,1,0,En,en,CCONJ
6120,Q17_R_3DtnQ04npcmc1Qp_1_1,R_3DtnQ04npcmc1Qp,1,1,er,er,ADV
6121,Q17_R_3DtnQ04npcmc1Qp_1_2,R_3DtnQ04npcmc1Qp,1,2,zijn,zijn,VERB
6122,Q17_R_3DtnQ04npcmc1Qp_1_3,R_3DtnQ04npcmc1Qp,1,3,erg,erg,ADJ
6123,Q17_R_3DtnQ04npcmc1Qp_1_4,R_3DtnQ04npcmc1Qp,1,4,goede,goed,ADJ
6124,Q17_R_3DtnQ04npcmc1Qp_1_5,R_3DtnQ04npcmc1Qp,1,5,"""","""",PUNCT
6125,Q17_R_3DtnQ04npcmc1Qp_1_6,R_3DtnQ04npcmc1Qp,1,6,getekende,tekenen,VERB
6126,Q17_R_3DtnQ04npcmc1Qp_1_7,R_3DtnQ04npcmc1Qp,1,7,"""","""",PUNCT
6127,Q17_R_3DtnQ04npcmc1Qp_1_8,R_3DtnQ04npcmc1Qp,1,8,kinderboeken,kinderboeken,NOUN
6128,Q17_R_3DtnQ04npcmc1Qp_1_9,R_3DtnQ04npcmc1Qp,1,9,",",",",PUNCT
6129,Q17_R_3DtnQ04npcmc1Qp_1_10,R_3DtnQ04npcmc1Qp,1,10,ik,ik,PRON
6130,Q17_R_3DtnQ04npcmc1Qp_1_11,R_3DtnQ04npcmc1Qp,1,11,mocht,mogen,AUX
6131,Q17_R_3DtnQ04npcmc1Qp_1_12,R_3DtnQ04npcmc1Qp,1,12,een,een,DET
